"id","foreign_key_id","source","qualification","eqf_level"
"7660","409853","kariera","High school certificate (desirable)","4"
"7661","409854","kariera","Graduates of Jek EPAL or secondary education","3"
"7662","409854","kariera","Previous experience in a corresponding object (considered an additional qualification)","0"
"7663","409855","kariera","At least 2 years of experience in clothing","0"
"7664","409856","kariera","Driving license of category C and above","2"
"7665","409856","kariera","Professional capacity certificate","3"
"7666","409856","kariera","Spe digital tachograph card","3"
"7667","409856","kariera","2-4 years corresponding work experience in distribution","0"
"7668","409856","kariera","High school certificate","3"
"7669","409857","kariera","Driving Licence C Category","2"
"7670","409857","kariera","Certificate of Professional Competence (Spe)","4"
"7671","409857","kariera","Digital Tachograph Card","0"
"7672","409857","kariera","High School Certificate","4"
"7673","409857","kariera","Experience in Sales or Distribution","0"
"7674","409858","kariera","License to drive a car","2"
"7675","409858","kariera","High school graduate","4"
"7676","409858","kariera","At least 3 years professional experience in a corresponding computer knowledge position","0"
"7677","409859","kariera","University degree","6"
"7678","331638","jobseeker","Degree in Higher Education, preferably in Business Administration or related subject matter","6"
"7679","331638","jobseeker","Previous service in secretarial support or administrative position","0"
"7680","331639","jobseeker","A1 driving license","2"
"7681","331639","jobseeker","B driving license","2"
"7682","331639","jobseeker","Pre-service in distribution or relative position","3"
"7683","331639","jobseeker","Previous experience in a similar role","0"
"7684","331640","jobseeker","Degree in a related field (considered as an additional qualification)","6"
"7685","331643","jobseeker","Drivers certificate holder C category","2"
"7686","331643","jobseeker","Professional qualification certificate holder SPE","4"
"7687","331643","jobseeker","Pre-service as a truck driver of at least 5 years","0"
"7688","331643","jobseeker","Lift operators license and associated crane use experience","3"
"7689","331643","jobseeker","High school certificate","3"
"7690","331643","jobseeker","At least 5 years of experience as a truck driver","0"
"7691","331650","jobseeker","Past experience in gaming hall/casino focusing areas","0"
"7692","331651","jobseeker","Past experience in gaming hall casino focusing areas hotel businesses group management capacity","0"
"7693","331654","jobseeker","Unemployment card holder","0"
"7694","331654","jobseeker","High school diploma","4"
"7695","331654","jobseeker","At least one year of service","0"
"7696","331656","jobseeker","previous experience in retail management","0"
"7697","272556","careernet","Degree in Marine Engineering","6"
"7698","272556","careernet","At least 4-6 years experience as Chief Engineer on board container vessels","0"
"7699","272707","careernet","Permanent resident of Thassos","0"
"7700","272707","careernet","Vehicle driving license (for male candidates)","2"
"7701","272707","careernet","High school or higher education degree","6"
"7702","272708","careernet","Diploma IMech","5"
"7703","272708","careernet","At least 5-year pre-services in a position of First Engineer and Chief Engineer","0"
"7704","272708","careernet","In force similar pre-service experience","0"
"7705","272709","careernet","High School Diploma/AEI/TEI/IEC","4"
"7706","272710","careernet","University degree in a shipping-related subject","6"
"7707","272711","careernet","University degree","6"
"7708","272711","careernet","2-3 years experience at same location","0"
"7709","272718","careernet","Higher-education degree","6"
"7710","272718","careernet","Minimum 5 years of experience in dry bulk vessel operations","0"
"7711","272721","careernet","Captain Class A Diploma","6"
"7712","272721","careernet","Previous experience in similar position","0"
"7713","272723","careernet","3 years experience in a similar position","0"
"7714","272724","careernet","Academic engineering degree","6"
"7715","272724","careernet","Sea service up to 2nd Engineer or Chief Engineer","0"
"7716","272724","careernet","At least 5 years office experience as Superintendent Engineer","0"
"7717","272725","careernet","University degree in Naval Architecture and Marine Engineering","6"
"7718","272725","careernet","Marine Engineer Class A License","5"
"7719","272725","careernet","At least 2 years of office experience as a Superintendent Engineer","0"
"7720","272727","careernet","Degree in Electrical Engineering or Mechanical Engineering","6"
"7721","272727","careernet","High Technical School of Greek or International University","5"
"7722","272727","careernet","Professional training license","3"
"7723","272727","careernet","10 years of proven experience in electromechanical installations of industrial units and construction projects","0"
"7724","272728","careernet","Degree from School of Professional Training License","6"
"7725","272728","careernet","10 years of proven construction experience","0"
"7726","272729","careernet","Higher education degree or Chief Engineer License","7"
"7727","272729","careernet","Minimum of 3 years of sea service on tanker vessels","0"
"7728","272729","careernet","5-years of working experience as a Superintendent Engineer in the tanker sector (asset)","0"
"7729","272877","careernet","Min. 5-year office experience","0"
"7730","272878","careernet","Previous experience in release positions","0"
"7731","272880","careernet","At least three years of office experience in a similar position","0"
"7732","272880","careernet","DPA/Vetting Manager role","6"
"7733","272881","careernet","Minimum of 3 years of experience in a similar position","0"
"7734","272883","careernet","University degree in Naval Architecture and Marine Engineering or Marine Engineer Class A License","6"
"7735","272883","careernet","At least 2 years office experience as a Superintendent Engineer","0"
"7736","272884","careernet","Minimum 5 years of office experience in HSEQ and marine departments","0"
"7737","272884","careernet","Proven experience in 3rd party inspections including preparation for and examination during rightship investigations port state controls internal and external hearings","0"
"7738","190422","careerjet","At least 2 years experience in a corresponding role","0"
"7739","190422","careerjet","Ideal experience in customer service","0"
"7740","190423","careerjet","At least 2 years of sales experience","0"
"7741","190423","careerjet","AEI degree or TEI/ATEI considered an additional qualification","6"
"7742","190424","careerjet","At least 2 years of sales experience","0"
"7743","190424","careerjet","Experience in the field of casual clothing will be considered an advantage","0"
"7744","190424","careerjet","AEI degree, TEI/ATEI will be considered as an additional qualification","6"
"7745","190425","careerjet","High School Certificate","4"
"7746","190425","careerjet","At least one year of experience in retail trade","0"
"7747","190426","careerjet","At least 2 years of sales experience","0"
"7748","190426","careerjet","AEI degree, TEI/ATEI will be considered an additional qualification","6"
"7749","190427","careerjet","At least 2 years of sales experience","0"
"7750","190427","careerjet","AEI degree TEI/ATEI will be considered an additional qualification","5"
"7751","190428","careerjet","High School Diploma","4"
"7752","190430","careerjet","IEK/TEI/AEI in Aesthetics or related industry","5"
"7753","190430","careerjet","Proven work experience as a Spa Therapist","0"
"7754","572295","jobfind","Diploma or certificate in beauty therapy or aesthetics.","4"
"7755","572295","jobfind","Previous experience working in a similar role is an advantage.","0"
"7756","572297","jobfind","Pre-service in a corresponding position","0"
"7757","572298","jobfind","Previous service in the site will be appreciated","0"
"7758","572301","jobfind","Previous experience in service","0"
"7759","572303","jobfind","Previous experience in the respective position","0"
"7760","572304","jobfind","Pre-service at least 3-5 years in a corresponding location in hotels 4 or 5","0"
"7761","572305","jobfind","Fulfilled military obligations","0"
"7762","572305","jobfind","Male candidates","0"
"7763","572306","jobfind","Cisco certification (CCNA or CCNP)","5"
"7764","572306","jobfind","Microsoft 365 certification (Modern Work Associate or higher)","4"
"7765","572306","jobfind","Cisco certification (CCNA or CCNP) or equivalent","5"
"7766","572307","jobfind","Drivers license class C","2"
"7767","572307","jobfind","Means of movement for transfer to the workplace","0"
"7768","572307","jobfind","Relative work experience will be assessed","0"
"7769","572307","jobfind","Self-inflictedness","0"
"7770","572308","jobfind","Drivers License Class C","2"
"7771","572308","jobfind","Means of movement for transfer to the workplace","0"
"7772","572308","jobfind","Driver's license class C will be assessed","2"
"7773","572308","jobfind","Relative work experience will be assessed","0"
"7774","572311","jobfind","Pre-service experience at least 2 years in this location","0"
"7775","572311","jobfind","Fourth-class diploma","4"
"7776","572312","jobfind","Health certificate","2"
"7777","572313","jobfind","Diploma","5"
"7778","572313","jobfind","D Category Digital Tachograph Card","0"
"7779","572314","jobfind","Preservice desired","3"
"7780","572317","jobfind","Pre-service in a similar position (wish but not necessary)","0"
"7781","572318","jobfind","Pre-service in corresponding position","0"
"7782","572319","jobfind","Corresponding experience","0"
"7783","572644","jobfind","Necessary experience in the field of optics","0"
"7784","572644","jobfind","Residents of surrounding areas preferred","0"
"7785","572645","jobfind","Degree in Tourism School","6"
"7786","572645","jobfind","School of Cooking","2"
"7787","572645","jobfind","Pre-service at least 2 years in a corresponding position","0"
"7788","572647","jobfind","Previous experience as Sous Chef in hotels","0"
"7789","572647","jobfind","Ambitious professional seeking work in a dynamic kitchen environment","0"
"7790","572649","jobfind","4-5 years of independent corporate working experience in product management","0"
"7791","572650","jobfind","Faculty degree with a cooking direction will be assessed","5"
"7792","572651","jobfind","Essential experience qualifications in the field of focus","0"
"7793","572653","jobfind","previous service will be appreciated","0"
"7794","572654","jobfind","At least 3 years of experience in an accounting office","0"
"7795","572654","jobfind","Degree in Economic Direction","6"
"7796","572656","jobfind","Comparable experience as an electrician","5"
"7797","572656","jobfind","Valid license to practise","6"
"7798","572658","jobfind","Pre-service experience in food service","0"
"7799","572660","jobfind","Previous service as Maitre or in a corresponding leadership position in a restaurant or high-standard hotel","0"
"7800","572662","jobfind","Permanent nutrition insurance","0"
"7801","572663","jobfind","Minimum 2 years of proven experience as a Personal Assistant or similar role","0"
"7802","572664","jobfind","At least secondary school education","3"
"7803","572665","jobfind","Experience in a corresponding position (at least 1-3 years)","0"
"7804","572674","jobfind","Age: up to 45 years old","0"
"7805","572677","jobfind","At least 4 years of experience in a similar position","0"
"7806","572679","jobfind","Pre-service in clothing stores for at least three years","0"
"7807","572679","jobfind","Full-time or half-time work","0"
"7808","572681","jobfind","Graduate in Accounting or Finance","6"
"7809","572681","jobfind","Previous experience in Accounting or Credit Control department","0"
"7810","572682","jobfind","Certificate from School of Cooking Art","2"
"7811","572682","jobfind","At least 2 years experience in a hotel","0"
"7812","572686","jobfind","previous experience as a waiter in a restaurant","0"
"7813","572686","jobfind","full employment history","0"
"7814","572687","jobfind","Pre-service experience in a sterile or pharmaceutical production environment (GMP)","0"
"7815","572688","jobfind","Alumni/High School education","3"
"7816","572689","jobfind","Graduate in Accounting, Finance or related discipline","6"
"7817","572693","jobfind","pre-service in a similar position","0"
"7818","572693","jobfind","car driver's license","2"
"7819","572693","jobfind","pre-service in a similar position","0"
"7820","572693","jobfind","car driver's license","2"
"7821","572695","jobfind","Resident of Eastern Thessaloniki","0"
"7822","572696","jobfind","Pre-service in a corresponding position (preferred)","0"
"7823","572697","jobfind","Pre-service in a corresponding position","0"
"7824","572698","jobfind","Prior service in logistics procedures","0"
"7825","572698","jobfind","Optional operators license","3"
"7826","572698","jobfind","Clark's drivers license","0"
"7827","572698","jobfind","Second-class drivers license","2"
"7828","572699","jobfind","Previous service desired","0"
"7829","572701","jobfind","Experience in corresponding position","0"
"7830","572701","jobfind","Degree of Pharmacopoeiats Group Spirit","6"
"7831","572702","jobfind","Previous service in any corresponding position will be assessed but not necessary.","0"
"7832","572705","jobfind","Pre-service at least 2-3 years in a corresponding position","0"
"7833","572705","jobfind","Health certificates","2"
"7834","572706","jobfind","Bachelor's degree in Engineering or Business Administration","6"
"7835","572706","jobfind","Proven sales experience in the HORECA industry","0"
"7836","572706","jobfind","Valid driver's license","0"
"7837","572707","jobfind","Experience in the field of visual services (appreciated)","0"
"7838","572710","jobfind","Faculty of Culinary Graduates","4"
"7839","572710","jobfind","Previous service at least 2-3 years in a corresponding position","0"
"7840","572713","jobfind","at least 23 years of professional experience in respective specialty","0"
"7841","572713","jobfind","degree in tourist school (highly appreciated)","5"
"7842","572717","jobfind","At least 0-2 years of professional experience in a corresponding specialty","0"
"7843","572717","jobfind","Degree in Tourism (school will be highly appreciated)","6"
"7844","572719","jobfind","Previous experience in sales or retail is preferred","0"
"7845","572720","jobfind","Previous experience in technical support","0"
"7846","572721","jobfind","Professional experience of at least 0-1 years in respective specialty","0"
"7847","572724","jobfind","Pre-service in a similar position (ideal for bartender)","0"
"7848","572724","jobfind","Previous experience as a bartender","0"
"7849","572725","jobfind","Relative work experience in telephone sales","0"
"7850","572726","jobfind","Graduate of a relevant professional school","4"
"7851","572726","jobfind","2+ years of work experience","0"
"7852","572726","jobfind","Professional certification or license","6"
"7853","572727","jobfind","Competent lifesaving school certification","2"
"7854","572727","jobfind","Professional experience (highly appreciated)","0"
"7855","572728","jobfind","Past experience in gaming hall, casino, dining areas, hotel businesses, or group management","0"
"7856","572729","jobfind","Past experience in gaming hall, casino, dining areas, hotel businesses, or group management","0"
"7857","572732","jobfind","Degree in higher education","6"
"7858","572733","jobfind","Health certificate","2"
"7859","572733","jobfind","At least 1 year in customer service experience","0"
"7860","572736","jobfind","Car license","0"
"7861","572739","jobfind","Technical school of related object","4"
"7862","572739","jobfind","3 to 5 years professional experience in a corresponding position, preferably in a coffee company","0"
"7863","572741","jobfind","Professional license","4"
"7864","572743","jobfind","Previous service in retail sales position","0"
"7865","572743","jobfind","1-2 years of experience in retail sales","0"
"7866","572745","jobfind","Professional license for the technician","5"
"7867","572746","jobfind","Typical attendance","0"
"7868","572748","jobfind","At least one year of experience as a waiter/waitress or similar position","0"
"7869","572749","jobfind","Higher education with accounting or finance specialization","5"
"7870","572749","jobfind","At least 3 years work experience","0"
"7871","572755","jobfind","Previous experience as a seller/salesman in retail outlets","0"
"7872","572755","jobfind","Knowledge of additional languages considered an additional qualification","0"
"7873","572756","jobfind","High school graduate","4"
"7874","572758","jobfind","Previous experience in a similar role","0"
"7875","572759","jobfind","Previous experience as a seller/promoter in retail outlets","0"
"7876","572760","jobfind","Routers","2"
"7877","572760","jobfind","A.E. - Informatics or related direction","5"
"7878","572760","jobfind","Fulfilled military obligations for male graduates (B category drivers)","0"
"7879","572760","jobfind","Certifications (Cisco, Fortinet, Mikrotik, Ubiquiti)","5"
"7880","572761","jobfind","Bachelor's degree or other degree is required","6"
"7881","572761","jobfind","Minimum 3 years of leisure experience in retail","0"
"7882","572761","jobfind","Minimum of 2 years of experience in managing people","0"
"7883","572761","jobfind","Relevant experience in fast moving product category is advanced","0"
"7884","572764","jobfind","Previous experience in a warehouse environment","0"
"7885","572765","jobfind","At least 3 years of experience in aesthetics","0"
"7886","572766","jobfind","Secondary education certificate","2"
"7887","572766","jobfind","At least 2 years of experience at the place (presumably Attica)","0"
"7888","572766","jobfind","Diploma II class of philosophy","6"
"7889","572771","jobfind","work experience in a corresponding position","0"
"7890","572774","jobfind","Previous experience as a technician","0"
"7891","572776","jobfind","pre-service in a corresponding place","3"
"7892","572777","jobfind","Proven experience in an economic department with corresponding responsibilities","0"
"7893","572777","jobfind","Higher studies in a related subject matter","6"
"7894","572778","jobfind","1-2 years of experience in a corresponding position","0"
"7895","572779","jobfind","Necessary experience in the object / industry","0"
"7896","572780","jobfind","M.S. Office familiarity","2"
"7897","572780","jobfind","Graduate University of Economics","7"
"7898","572781","jobfind","1-2 years in a corresponding position","0"
"7899","572782","jobfind","Pre-service experience in a similar role","0"
"7900","572783","jobfind","Degree in Digital Marketing, Marketing Business Administration or related object","6"
"7901","572783","jobfind","3-5 years of experience in digital marketing with emphasis on performance marketing analytics","0"
"7902","572786","jobfind","High school graduate or technical school","4"
"7903","572786","jobfind","Previous service in a respective driving license position category III (will be considered an additional qualification)","0"
"7904","572787","jobfind","Previous service in a similar position","0"
"7905","572788","jobfind","Degree in Engineering or Technical School related to the object EIA","6"
"7906","572788","jobfind","Holder of a Practical Engineer License","4"
"7907","572788","jobfind","Mechanical Engineers Professional Experience","0"
"7908","572788","jobfind","At least 2 years experience in the maintenance and installation of mechanical equipment","0"
"7909","572789","jobfind","Degree of T.E.I. Electrical or technical school related to the subject","5"
"7910","572789","jobfind","At least 2 years experience in a corresponding position","0"
"7911","572791","jobfind","At least 3 years of corresponding experience in sales","0"
"7912","572795","jobfind","Fulfilled military obligations (for male candidates)","0"
"7913","572796","jobfind","Pre-service in a corresponding position","0"
"7914","572798","jobfind","Philotimos (Greek: φιλότιμο, meaning 'love of honor' or 'sense of pride')","0"
"7915","572798","jobfind","Previous experience in a corresponding position will be assessed.","0"
"7916","572800","jobfind","Degree","6"
"7917","572800","jobfind","At least 2 years work experience","0"
"7918","572801","jobfind","High school diploma","4"
"7919","572802","jobfind","Experience as a waiter","0"
"7920","572805","jobfind","Professional license","6"
"7921","572807","jobfind","At least 2 years experience in industrial food processing environment","0"
"7922","572807","jobfind","Technical school degree in Electrical direction (EK / EKL / TEI)","4"
"7923","572809","jobfind","No specific qualifications mentioned","0"
"7924","572810","jobfind","Bachelor's degree in Hospitality Management or related field","6"
"7925","572810","jobfind","Minimum of 5 years of experience in front office operations with at least 2 years in a supervisory or managerial role","0"
"7926","572811","jobfind","Minimal experience of 3 seasons in a similar position","0"
"7927","572812","jobfind","At least 3 years of experience in a corresponding location in a 5-star hotel","0"
"7928","572813","jobfind","Previous experience in a similar role","0"
"7929","572816","jobfind","Previous experience as a waiter or assistant waiter is preferred but not required.","0"
"7930","572817","jobfind","Pre-service experience in a similar position","0"
"7931","572817","jobfind","2-3 years of experience in a similar position","0"
"7932","572819","jobfind","Second-class driving license","2"
"7933","572820","jobfind","Appetisation for work","0"
"7934","572821","jobfind","High school certificate","3"
"7935","572821","jobfind","Previous service in a corresponding position","0"
"7936","572822","jobfind","Driver's License","2"
"7937","572823","jobfind","High school graduate","4"
"7938","572823","jobfind","Previous service in a corresponding position (optional)","0"
"7939","572824","jobfind","Graduate at least 3th high school","4"
"7940","572826","jobfind","T.E.I. Engineers / Engineers","5"
"7941","572826","jobfind","Professional experience of at least 5 years in a corresponding position","0"
"7942","572827","jobfind","Desired completion of studies","4"
"7943","572827","jobfind","Military obligations","0"
"7944","572829","jobfind","Previous work experience","0"
"7945","572831","jobfind","Certificate of Nursing","4"
"7946","572831","jobfind","Professional License","6"
"7947","572831","jobfind","High School Certificate","4"
"7948","572833","jobfind","Qualifications in a production or storage environment","2"
"7949","572835","jobfind","Essential qualifications not specified, but implies general office experience or education.","2"
"7950","572836","jobfind","Essential qualifications for disposal work","2"
"7951","572837","jobfind","Pre-service in a corresponding position","0"
"7952","572838","jobfind","Previous experience in a corresponding position will be assessed","0"
"7953","572839","jobfind","Degree in Accounting or Economic Direction","6"
"7954","572839","jobfind","Previous service in a similar position","0"
"7955","572842","jobfind","1 graduate of a Ei or TEI (preferably a faculty of engineering or economic sciences or related science)","6"
"7956","572842","jobfind","Essential experience qualifications in the preparation of investment programmes, ESDEP, L.E.A.D.E.R. Development Law etc.","0"
"7957","572842","jobfind","Drivers license second-class","2"
"7958","572843","jobfind","Necessary qualifications","3"
"7959","572845","jobfind","Essential qualifications","2"
"7960","572846","jobfind","Diploma or equivalent","5"
"7961","572846","jobfind","Pre-service in a similar position","0"
"7962","572847","jobfind","Driving diploma (B category)","3"
"7963","572847","jobfind","High school certificate","3"
"7964","572848","jobfind","Cisco certification (CCNA or CCNP)","5"
"7965","572848","jobfind","Microsoft 365 certification (Modern Work Associate or higher)","4"
"7966","572848","jobfind","Previous experience in network management","0"
"7967","572848","jobfind","Microsoft 365 certification (Modern Work Associate or higher)","4"
"7968","572850","jobfind","Necessary experience in a corresponding position","0"
"7969","572851","jobfind","Active unemployment card","0"
"7970","572851","jobfind","At least 2 years old","0"
"7971","572851","jobfind","Age 45 years or older","0"
"7972","572851","jobfind","Previous service in a corresponding location","0"
"7973","572852","jobfind","Cultural certificate","2"
"7974","572852","jobfind","Minimal experience of 2 seasons in a similar position in a fine dining restaurant","0"
"7975","572852","jobfind","HACCP certificate (asset)","4"
"7976","572853","jobfind","2 seasons of experience in a similar position at a fine dining restaurant","0"
"7977","572853","jobfind","Cultural certificate (considered a plus)","2"
"7978","572853","jobfind","ACCP certification (considered a plus)","4"
"7979","572854","jobfind","Car license holder (II category)","0"
"7980","572855","jobfind","Minimum of 3 seasons of experience in a similar position at a 5-star hotel","0"
"7981","572856","jobfind","Authorization to practice a profession","6"
"7982","572856","jobfind","Secondary education or equivalent","3"
"7983","572856","jobfind","RN authorization","6"
"7984","572857","jobfind","Cultural certificate","2"
"7985","572857","jobfind","Minimal experience of 2 seasons in a similar position in a fine dining restaurant","0"
"7986","572859","jobfind","Graduate of high school","3"
"7987","572859","jobfind","High school diploma or equivalent","4"
"7988","572860","jobfind","Pre-service in respective location","0"
"7989","572863","jobfind","Degree in A, E, I - I","6"
"7990","572864","jobfind","Labour qualifications","3"
"7991","572866","jobfind","Experience in secretarial support","0"
"7992","572871","jobfind","Desired experience in a corresponding position","0"
"7993","572871","jobfind","Fulfilled military obligations","0"
"7994","572872","jobfind","Secondary school diploma","3"
"7995","572872","jobfind","Active unemployment card for at least one year","0"
"7996","572873","jobfind","ERP facilities","0"
"7997","572873","jobfind","Previous experience in office work","0"
"7998","572874","jobfind","High school graduate","3"
"7999","572874","jobfind","Previous work experience in a corresponding position","0"
"8000","572875","jobfind","Relative professional experience","0"
"8001","572875","jobfind","Job availability","0"
"8002","572880","jobfind","Previous experience in a similar role","0"
"8003","572881","jobfind","Degree in Tourism","6"
"8004","572881","jobfind","Previous service in a similar location (5-star hotel)","0"
"8005","572882","jobfind","Driver's license","2"
"8006","572882","jobfind","Fulfilled military obligations","0"
"8007","572883","jobfind","Fulfilled military obligations","0"
"8008","572883","jobfind","Possibility of deferral for a long period","0"
"8009","572884","jobfind","Degree in higher education AE I-A I ideal in fields related to Business Administration, Marketing or Information Technology","6"
"8010","572884","jobfind","Professional experience: at least 3 years in the field of services sales, ideal in the sale of education and training services","0"
"8011","572886","jobfind","Previous service in a la carte menu hotel hot kitchen","0"
"8012","572886","jobfind","Degree in Tourism School with a view to cooking","5"
"8013","572890","jobfind","Pre-service in a corresponding position","0"
"8014","572894","jobfind","Minimum 3 years experience in a corresponding position","0"
"8015","572896","jobfind","Proven work experience as chef or cook","0"
"8016","572898","jobfind","Related studies: Civil Engineer, Architect, Engineer","6"
"8017","572898","jobfind","Work experience: At least two years old supervision of newly built residential buildings or supervision of house renovations","0"
"8018","572898","jobfind","Car driver's license","2"
"8019","572899","jobfind","Previous service in fashion - retail experience","0"
"8020","572900","jobfind","High school graduate","4"
"8021","572900","jobfind","Fulfilled military obligations","0"
"8022","572900","jobfind","Car/machine diploma","4"
"8023","572901","jobfind","A graduate","6"
"8024","572901","jobfind","Pre-service in a corresponding position will be considered as an additional qualification","0"
"8025","572902","jobfind","Diploma in Architecture, Engineering or related field","5"
"8026","572902","jobfind","Proven experience in architectural interior design","0"
"8027","572902","jobfind","At least 2 years of full-time employment","0"
"8028","572904","jobfind","Certification or diploma in related subjects (massage, aesthetics, physical therapy)","4"
"8029","572904","jobfind","Previous service in a similar position","0"
"8030","572904","jobfind","Certification or diploma in related subjects (massage, aesthetics, physical therapy)","4"
"8031","572904","jobfind","Previous service in a similar position","0"
"8032","572905","jobfind","Tourism Spa Management or Physical Therapy or other relevant sector","4"
"8033","572905","jobfind","At least 3 years of experience in a corresponding position","0"
"8034","572905","jobfind","License to practice and holder of the legally required licenses","4"
"8035","572906","jobfind","Personal Security License in force","3"
"8036","572907","jobfind","Graduate School of Tourism","6"
"8037","572907","jobfind","2 years experience in the same hotel or corresponding category hotel","0"
"8038","572909","jobfind","Spa therapist certification","4"
"8039","572909","jobfind","Previous service in a corresponding position (2-3 seasons)","0"
"8040","572910","jobfind","Graduate School of Tourism or Hotel Administration","6"
"8041","572910","jobfind","At least 2 years experience as Assistant F&B Manager at the same hotel or in a corresponding category hotel","0"
"8042","572912","jobfind","Proven work experience as retail sales representative or similar role","0"
"8043","572916","jobfind","Proven work experience as retail sales representative or similar role","0"
"8044","572916","jobfind","High school certificate","4"
"8045","572918","jobfind","Bachelor's or Master's degree in Architecture or Interior Design","6"
"8046","572918","jobfind","Minimum 5 years of experience in architectural design with a strong portfolio of completed projects","0"
"8047","572919","jobfind","Desired experience in corresponding position","0"
"8048","572919","jobfind","Desired experience in corresponding position","0"
"8049","572920","jobfind","previous experience in hospitality","0"
"8050","572920","jobfind","working experience in the industry","0"
"8051","572920","jobfind","degrees or certifications related to hospitality","4"
"8052","572921","jobfind","Studies in pedagogical direction or psychology","6"
"8053","572921","jobfind","Driving license","2"
"8054","572922","jobfind","Special work permit","0"
"8055","572922","jobfind","Extra degrees to be assessed","7"
"8056","572924","jobfind","At least 2 years of experience in a similar position","0"
"8057","572926","jobfind","Full-time employment","0"
"8058","572927","jobfind","Previous service in a corresponding position","0"
"8059","572927","jobfind","Health certificate (for workers in health business)","2"
"8060","572927","jobfind","Legal documents for accommodation and employment in Greece","0"
"8061","572929","jobfind","A/C Accounting or Economic Guidance degree","6"
"8062","572929","jobfind","Pre-service in a corresponding position","0"
"8063","572930","jobfind","Previous experience as a cook","0"
"8064","572930","jobfind","No specific education level mentioned","0"
"8065","572931","jobfind","Cooking school qualifications","4"
"8066","572931","jobfind","A minimum of three-year experience in 5-star hotels","0"
"8067","572931","jobfind","Previous experience in kitchens, fine dining is necessary","0"
"8068","572932","jobfind","A minimum of three-year experience in 5-star hotels","0"
"8069","572932","jobfind","Previous experience in a la carte and fine dining environment desirable","0"
"8070","572934","jobfind","Pre-service for respective position","3"
"8071","572935","jobfind","Driving license","2"
"8072","572935","jobfind","Degree in office furniture or industry related to contacts with architectural and technical offices (additional qualification)","6"
"8073","572935","jobfind","Fulfilled military obligations for male benefit candidates","0"
"8074","572936","jobfind","Previous service is not necessary","0"
"8075","572937","jobfind","Active unemployment card","0"
"8076","572938","jobfind","Previous experience in hairdressing","0"
"8077","572939","jobfind","Previous service is not necessary","0"
"8078","572940","jobfind","Holder of a B-Class Diploma","4"
"8079","572940","jobfind","Disposal for work courtesy facilities","2"
"8080","572941","jobfind","At least 1 year in a place of service (e.g., restaurant)","0"
"8081","572941","jobfind","Health certificate","2"
"8082","572942","jobfind","2 years of experience in a corresponding customer service position","0"
"8083","572942","jobfind","Previous service experience","0"
"8084","572943","jobfind","Job availability","0"
"8085","572943","jobfind","Fulfilled military obligations","0"
"8086","572944","jobfind","Pre-service","3"
"8087","572945","jobfind","previous experience","0"
"8088","572945","jobfind","working experience","0"
"8089","572946","jobfind","Experience in respective location facilities","0"
"8090","572948","jobfind","Higher education degree (desirable)","6"
"8091","572948","jobfind","Higher education degree","6"
"8092","572948","jobfind","Previous sales experience (considered an additional asset)","0"
"8093","572948","jobfind","Fulfillment of military obligations (for male candidates)","0"
"8094","572951","jobfind","Previous service in a corresponding location","0"
"8095","572952","jobfind","Pre-service experience in the field","0"
"8096","572953","jobfind","Fulfilled military obligations","0"
"8097","572953","jobfind","Interest in a career in sales","0"
"8098","572954","jobfind","High school diploma or equivalent","4"
"8099","572954","jobfind","B2 level in English language","3"
"8100","572955","jobfind","Pre-service at least 3 years in luxury catering shops or similar location","0"
"8101","572955","jobfind","Full-time competitive pay package depending on qualifications and background","0"
"8102","572955","jobfind","Insurance","0"
"8103","572955","jobfind","Accommodation","0"
"8104","572956","jobfind","Secondary school diploma II","4"
"8105","572959","jobfind","A degree in a related field will be considered an additional qualification.","6"
"8106","572960","jobfind","Previous service in a similar position","0"
"8107","572960","jobfind","Hotel program benefits for similar qualifications and experience","0"
"8108","572962","jobfind","At least 3 years in a corresponding position","0"
"8109","572963","jobfind","Driver's License","2"
"8110","572963","jobfind","Paid Military Obligations Insurance","0"
"8111","572965","jobfind","Bachelor’s Degree in a relevant field (e.g., pharmacy, life sciences)","6"
"8112","572965","jobfind","Experience in regulatory affairs or a related field","0"
"8113","572966","jobfind","Pre-service in a corresponding position","0"
"8114","572969","jobfind","Degree in Greek or International School of Tourism Professions or Cooking","5"
"8115","572969","jobfind","Professional experience of at least 3 years in a corresponding position","0"
"8116","572970","jobfind","Professional license","3"
"8117","572970","jobfind","Proven experience in luxury spa or hotel environment","0"
"8118","572970","jobfind","Holder of professional license","6"
"8119","572972","jobfind","Necessary experience in a corresponding position","0"
"8120","572972","jobfind","Degree A.E.I./I","6"
"8121","572973","jobfind","Previous experience in a corresponding position is appreciated","0"
"8122","572974","jobfind","Pre-service in a corresponding position","0"
"8123","572977","jobfind","Holder of Diplomas AE I or TE I","4"
"8124","572977","jobfind","Previous service 1-2 years old","0"
"8125","572978","jobfind","Holder of a diploma","5"
"8126","572978","jobfind","I X Lifting License","4"
"8127","572979","jobfind","At least 2 years of experience in barista position","0"
"8128","572979","jobfind","Experience in alcoholic beverages and cocktails will be considered an additional qualification","0"
"8129","572979","jobfind","Degree in hospitality or tourism welcome","6"
"8130","572980","jobfind","Pre-service in a corresponding position","0"
"8131","572980","jobfind","Health certificate","2"
"8132","572981","jobfind","3 years experience in hotel or a la carte / fine dining restaurant","0"
"8133","572981","jobfind","Degree in tourism school or related object welcome","6"
