"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"4641","572220","jobfind","Health and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"4642","572221","jobfind","Health and Wellness","86.96","Traditional, complementary and alternative medicine activities"
"4643","572222","jobfind","Food Industry","10.89","Manufacture of other food products n.e.c."
"4644","572223","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4645","572224","jobfind","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4646","572225","jobfind","Retail/ Sales","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"4647","572226","jobfind","IT/Software","62.1","Computer programming activities"
"4648","572228","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"4649","572229","jobfind","Hospitality/Resort Management","79.9","Other reservation service and related activities"
"4650","572230","jobfind","IT Infrastructure, Network Security, Integrated Software Solutions","62.2","Computer consultancy and computer facilities management activities"
"4651","572231","jobfind","Construction","41.0","Construction of residential and non-residential buildings"
"4652","572233","jobfind","Professional Services Consulting","70.2","Business and other management consultancy activities"
"4653","572234","jobfind","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4654","572235","jobfind","Hospitality/Leisure","79.9","Other reservation service and related activities"
"4655","572236","jobfind","Consumer Goods","46.46","Wholesale of pharmaceutical and medical goods"
"4656","572237","jobfind","Courier or Delivery Service","53.2","Other postal and courier activities"
"4657","572238","jobfind","Automation and Manufacturing","28.97","Manufacture of additive manufacturing machinery"
"4658","572239","jobfind","Consumer Goods","46.46","Wholesale of pharmaceutical and medical goods"
"4659","572243","jobfind","Consumer Sector","47.11","Non-specialised retail sale of predominately food, beverages or tobacco"
"4660","572244","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"4661","572247","jobfind","Consumer sector","47.11","Non-specialised retail sale of predominately food, beverages or tobacco"
"4662","572249","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"4663","572255","jobfind","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4664","572256","jobfind","Transportation","49.39","Other passenger land transport n.e.c."
"4665","572257","jobfind","Beauty and Personal Care","96.22","Beauty care and other beauty treatment activities"
"4666","572258","jobfind","Food and Beverage/Hospitality","56.11","Restaurant activities"
"4667","572259","jobfind","Food Service/Hospitality","56.11","Restaurant activities"
"4668","572260","jobfind","Automotive","29.31","Manufacture of electrical and electronic equipment for motor vehicles"
"4669","572261","jobfind","Retail/Wholesale","46.46","Wholesale of pharmaceutical and medical goods"
"4670","572262","jobfind","Technical Services","81.1","Combined facilities support activities"
"4671","572263","jobfind","Manufacturing or Production Industry","29.1","Manufacture of motor vehicles"
"4672","572265","jobfind",,,
"4673","572266","jobfind","Electrical Equipment, Lighting, Building Technology, Energy Management Solutions","43.21","Electrical installation"
"4674","572267","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"4675","572269","jobfind","Software Development/IT","62.1","Computer programming activities"
"4676","572270","jobfind","Electrical Equipment Lighting Building Technology and Energy Management Solutions","43.21","Electrical installation"
"4677","572271","jobfind","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"4678","572274","jobfind","Food/Catering","56.22","Contract catering service activities and other food service activities"
"4679","572278","jobfind","Healthcare/Biomedical","86.1","Hospital activities"
"4680","572279","jobfind","Retail/Store Management","70.1","Activities of head offices"
"4681","572280","jobfind","Construction or Manufacturing","42.99","Construction of other civil engineering projects n.e.c."
"4682","572281","jobfind","Furniture Manufacturing","31.0","Manufacture of furniture"
"4683","572283","jobfind","Automotive","29.31","Manufacture of electrical and electronic equipment for motor vehicles"
"4684","572284","jobfind","Pest Management Services","1.62","Support activities for animal production"
"4685","572285","jobfind","Manufacturing and Engineering","28.97","Manufacture of additive manufacturing machinery"
"4686","572286","jobfind","Tourism and Retail","79.9","Other reservation service and related activities"
"4687","572288","jobfind","Technical","95.4","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles"
"4688","572289","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"4689","572290","jobfind","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4690","572291","jobfind","Retail","46.42","Wholesale of clothing and footwear"
"4691","572292","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"4692","572293","jobfind","Hospitality","55.1","Hotels and similar accommodation"
"4693","516392","skywalker","Hospitality/Luxury Beach Club Experience","55.1","Hotels and similar accommodation"
"4694","516393","skywalker","Hospitality/Food Service","56.11","Restaurant activities"
"4695","516394","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"4696","516395","skywalker","Hotel and Food Sector","56.11","Restaurant activities"
"4697","516617","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4698","516618","skywalker",,,
"4699","516619","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"4700","516620","skywalker","Food/Beverage Industry","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"4701","516621","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4702","516622","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4703","516623","skywalker","Hospitality and Tourism Administration","79.9","Other reservation service and related activities"
"4704","516624","skywalker","Transportation","49.39","Other passenger land transport n.e.c."
"4705","516625","skywalker","Transportation/Public Services","84.12","Regulation of health care, education, cultural services and other social services"
"4706","516626","skywalker","Verkehr und Nahverkehr","38.31","Incineration without energy recovery"
"4707","516627","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4708","516628","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4709","516629","skywalker","Food Marketing/Retail/Wholesale","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"4710","516630","skywalker","Food Marketing","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"4711","516631","skywalker","Retail","46.42","Wholesale of clothing and footwear"
"4712","516632","skywalker","Food Industry","10.89","Manufacture of other food products n.e.c."
"4713","516633","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4714","516634","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4715","516635","skywalker","Retail/Hospitality","96.99","Other personal service activities n.e.c."
"4716","516636","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4717","516637","skywalker","Hospitality or Hotel Industry","79.9","Other reservation service and related activities"
"4718","516638","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4719","516639","skywalker","Hospitality or Hotel Industry","79.9","Other reservation service and related activities"
"4720","516640","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4721","516641","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4722","516642","skywalker","Fitness and Wellness","85.51","Sports and recreation education"
"4723","516643","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4724","516647","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"4725","516652","skywalker","Food and Beverage","56.12","Mobile food service activities"
"4726","516679","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4727","516682","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"4728","516842","skywalker","Logistics and Supply Chain Management","52.25","Logistics service activities"
"4729","516843","skywalker","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4730","516844","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4731","516845","skywalker","Hospitality/Leisure","79.9","Other reservation service and related activities"
"4732","516846","skywalker","Hospitality/Leisure","79.9","Other reservation service and related activities"
"4733","516847","skywalker","Hotel Industry","55.1","Hotels and similar accommodation"
"4734","516849","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4735","516850","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4736","516851","skywalker","Hotel Industry","55.1","Hotels and similar accommodation"
"4737","516852","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4738","516853","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4739","516854","skywalker","Focus and Hospitality","55.1","Hotels and similar accommodation"
"4740","516855","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4741","516856","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4742","516857","skywalker","Tourism and Commerce","79.9","Other reservation service and related activities"
"4743","516858","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4744","516859","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4745","516860","skywalker","Hospitality/Leisure","79.9","Other reservation service and related activities"
"4746","516861","skywalker","Hospitality / Tourism","79.9","Other reservation service and related activities"
"4747","516862","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4748","516863","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4749","516864","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4750","516865","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4751","516866","skywalker","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"4752","516867","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4753","516868","skywalker","Hospitality/Tourism/Education","79.9","Other reservation service and related activities"
"4754","516869","skywalker","Real Estate","68.11","Buying and selling of own real estate"
"4755","516870","skywalker","Hospitality or Tourism","79.9","Other reservation service and related activities"
"4756","516871","skywalker","Transportation/Infrastructure","49.39","Other passenger land transport n.e.c."
"4757","516872","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4758","516873","skywalker","Certification Evaluation and Inspection Body","71.2","Technical testing and analysis"
"4759","516874","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4760","516875","skywalker","Recycling industry","38.21","Materials recovery"
"4761","516876","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4762","516877","skywalker","Food Trade","46.32","Wholesale of meat, meat products, fish and fish products"
"4763","516878","skywalker","Organic Materials Industry","20.14","Manufacture of other organic basic chemicals"
"4764","516879","skywalker","Organic Materials and Implantable Orthopaedic Material Sector","32.5","Manufacture of medical and dental instruments and supplies"
"4765","516880","skywalker","Manufacturing","28.97","Manufacture of additive manufacturing machinery"
"4766","516881","skywalker","Manufacturing/Industrial Equipment","28.99","Manufacture of other special-purpose machinery n.e.c."
"4767","516882","skywalker","Warehouse and Logistics","52.25","Logistics service activities"
"4768","516883","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4769","516884","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4770","516885","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4771","516886","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4772","516887","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4773","516888","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4774","516889","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4775","516890","skywalker","Hospitality/Travel/Tourism","79.9","Other reservation service and related activities"
"4776","516891","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4777","516892","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4778","516893","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4779","516894","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4780","516895","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4781","516896","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4782","516897","skywalker","Civil Engineering","43.5","Specialised construction activities in civil engineering"
"4783","516898","skywalker","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"4784","516899","skywalker","Cosmetics/Beauty","96.22","Beauty care and other beauty treatment activities"
"4785","516900","skywalker","Tourism sector","79.9","Other reservation service and related activities"
"4786","516901","skywalker",,,
"4787","516902","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4788","516903","skywalker",,,
"4789","516904","skywalker",,,
"4790","516905","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4791","516906","skywalker",,,
"4792","516907","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4793","516908","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4794","516909","skywalker","Operational and Support Services","81.1","Combined facilities support activities"
"4795","516910","skywalker","Construction","41.0","Construction of residential and non-residential buildings"
"4796","516911","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4797","516912","skywalker","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"4798","516913","skywalker","Education","85.31","General secondary education"
"4799","516914","skywalker","Food Processing and Manufacturing","10.89","Manufacture of other food products n.e.c."
"4800","516915","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4801","516916","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4802","516917","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4803","516918","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4804","516919","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4805","516920","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4806","516921","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4807","516922","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4808","516923","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4809","516924","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4810","516925","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4811","516926","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4812","516927","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4813","516928","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4814","516929","skywalker","Travel or Tourism industry","79.9","Other reservation service and related activities"
"4815","516930","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4816","516931","skywalker","Tourism, Hospitality","79.9","Other reservation service and related activities"
"4817","516932","skywalker","Retail or Financial Services","66.19","Other activities auxiliary to financial services, except insurance and pension funding"
"4818","516933","skywalker",,,
"4819","516934","skywalker","Logistics/Warehouse Management","52.25","Logistics service activities"
"4820","516935","skywalker","Electrical Equipment Retail/Wholesale","46.43","Wholesale of electrical household appliances"
"4821","516936","skywalker","Healthcare","86.1","Hospital activities"
"4822","516937","skywalker","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4823","516938","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4824","516939","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4825","516940","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4826","516941","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4827","516942","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4828","516943","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4829","516944","skywalker","Food Service/Hospitality","56.11","Restaurant activities"
"4830","516945","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4831","516946","skywalker","Tourism/Hotel Industry","79.9","Other reservation service and related activities"
"4832","516947","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4833","516948","skywalker","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4834","516949","skywalker","Hospitality/Hotel Management","55.1","Hotels and similar accommodation"
"4835","516950","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4836","516951","skywalker","Logistics","52.25","Logistics service activities"
"4837","516952","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4838","516953","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4839","516954","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4840","516955","skywalker","Hospitality/Service Industry","79.9","Other reservation service and related activities"
"4841","516956","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4842","516957","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4843","516958","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4844","516959","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4845","516960","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4846","516961","skywalker","Hospitality and Focus","55.1","Hotels and similar accommodation"
"4847","516962","skywalker","Hospitality/Wellness","55.1","Hotels and similar accommodation"
"4848","516963","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4849","516964","skywalker","Hospitality","55.1","Hotels and similar accommodation"
"4850","516965","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4851","516966","skywalker","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4852","516967","skywalker",,,
"4853","516968","skywalker","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4854","516972","skywalker","Hotel Industry","55.1","Hotels and similar accommodation"
"4855","409201","kariera","Food/Beverage Retail","56.4","Intermediation service activities for food and beverage services activities"
"4856","409220","kariera","Real Estate/Construction","68.12","Development of building projects"
"4857","409222","kariera","Logistics/Supply Chain","52.25","Logistics service activities"
"4858","409223","kariera","Hospitality/Hotel Management","55.1","Hotels and similar accommodation"
"4859","409224","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4860","409225","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4861","409226","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4862","409227","kariera","Service sector","82.99","Other business support service activities n.e.c."
"4863","409228","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4864","409229","kariera","Hospitality or Tourism","79.9","Other reservation service and related activities"
"4865","409230","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4866","409231","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4867","409232","kariera","Manufacturing/Food and Beverage","11.07","Manufacture of soft drinks and bottled waters"
"4868","409233","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4869","409234","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4870","409235","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4871","409236","kariera","Retail/ Fashion","46.45","Wholesale of perfume and cosmetics"
"4872","409237","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4873","409238","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4874","409239","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4875","409241","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4876","409440","kariera","Consumer Goods","46.46","Wholesale of pharmaceutical and medical goods"
"4877","409442","kariera","Food and Beverage","56.12","Mobile food service activities"
"4878","409443","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4879","409444","kariera","Telecommunications","61.1","Wired, wireless, and satellite telecommunication activities"
"4880","409445","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4881","409446","kariera","Law and Legal Services","69.1","Legal activities"
"4882","409447","kariera","Legal Services","69.1","Legal activities"
"4883","409448","kariera","Retail/Fashion","46.45","Wholesale of perfume and cosmetics"
"4884","409449","kariera","Manufacturing/Engineering","28.97","Manufacture of additive manufacturing machinery"
"4885","409450","kariera","Retail/Attrattivo Store","46.43","Wholesale of electrical household appliances"
"4886","409451","kariera","Food industry","10.89","Manufacture of other food products n.e.c."
"4887","409452","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4888","409453","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4889","409454","kariera","Transportation/Logistics","52.25","Logistics service activities"
"4890","409455","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4891","409641","kariera","Air Conditioning Industry","28.25","Manufacture of non-domestic air conditioning equipment"
"4892","409642","kariera","Air-conditioning and Installation Services","28.25","Manufacture of non-domestic air conditioning equipment"
"4893","409643","kariera","Energy or Customer Service industry","35.12","Production of electricity from renewable sources"
"4894","409644","kariera","facilities management services","81.1","Combined facilities support activities"
"4895","409645","kariera","Tourism and Hospitality","79.9","Other reservation service and related activities"
"4896","409646","kariera","Accounting or Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"4897","409647","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4898","409648","kariera","Beauty and Cosmetics","96.22","Beauty care and other beauty treatment activities"
"4899","409649","kariera","Retail or Sales","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"4900","409650","kariera","Beauty and Cosmetics","96.22","Beauty care and other beauty treatment activities"
"4901","409651","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4902","409652","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4903","409653","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4904","409654","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4905","409655","kariera","Food Industry","10.89","Manufacture of other food products n.e.c."
"4906","409656","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4907","409657","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4908","409658","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4909","409659","kariera","Medical Devices","26.6","Manufacture of irradiation, electromedical and electrotherapeutic equipment"
"4910","409660","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4911","409661","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4912","409662","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4913","409663","kariera","Construction and Development","41.0","Construction of residential and non-residential buildings"
"4914","409664","kariera","Real Estate or Property Services","68.32","Other real estate activities on a fee or contract basis"
"4915","409665","kariera","Beauty and Cosmetics/Fragrance Industry","46.45","Wholesale of perfume and cosmetics"
"4916","409666","kariera","Hotel Industry","55.1","Hotels and similar accommodation"
"4917","409667","kariera","Textile Import and Marketing","13.2","Weaving of textiles"
"4918","409668","kariera","Automotive Spare Parts and Garage Equipment Distribution","46.72","Wholesale of motor vehicle parts and accessories"
"4919","409669","kariera","Customer Service","95.4","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles"
"4920","409670","kariera","Electrical Engineering or Industrial Automation","43.21","Electrical installation"
"4921","409671","kariera","Hotel Industry","55.1","Hotels and similar accommodation"
"4922","409672","kariera","Healthcare","86.1","Hospital activities"
"4923","409673","kariera","Construction/Real Estate","43.6","Intermediation service activities for specialised construction services"
"4924","409674","kariera","Healthcare (Medical Company)","86.1","Hospital activities"
"4925","409675","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4926","409676","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4927","409677","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4928","409678","kariera","Fashion Retail","46.42","Wholesale of clothing and footwear"
"4929","409679","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4930","409680","kariera","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"4931","409681","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4932","409682","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4933","409683","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4934","409684","kariera","Food Trade","46.32","Wholesale of meat, meat products, fish and fish products"
"4935","409685","kariera","Food Marketing","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"4936","409686","kariera","Furniture Design and Manufacture","31.0","Manufacture of furniture"
"4937","409687","kariera","Food Marketing and Retail","47.27","Retail sale of other food"
"4938","409688","kariera","IT Solutions and Services","63.1","Computing infrastructure, data processing, hosting and related activities"
"4939","409689","kariera","IT Solutions and Services","63.1","Computing infrastructure, data processing, hosting and related activities"
"4940","409690","kariera","IT Solutions and Services","63.1","Computing infrastructure, data processing, hosting and related activities"
"4941","409691","kariera","IT Solutions and Services","63.1","Computing infrastructure, data processing, hosting and related activities"
"4942","409692","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4943","409693","kariera","Fashion and Accessories","46.42","Wholesale of clothing and footwear"
"4944","409694","kariera","NGO and Event Management","82.3","Organisation of conventions and trade shows"
"4945","409695","kariera","Fashion and Retail","46.45","Wholesale of perfume and cosmetics"
"4946","409696","kariera","Home Improvement","95.22","Repair and maintenance of household appliances and home and garden equipment"
"4947","409697","kariera","Home improvement, DIY, Retail","46.44","Wholesale of china and glassware and cleaning materials"
"4948","409698","kariera","Construction","41.0","Construction of residential and non-residential buildings"
"4949","409699","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4950","409700","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4951","409701","kariera","Food Service/Hospitality","56.11","Restaurant activities"
"4952","409702","kariera","Retail/Fashion","46.45","Wholesale of perfume and cosmetics"
"4953","409703","kariera","Pharmaceuticals and Cosmetics Manufacturing","21.2","Manufacture of pharmaceutical preparations"
"4954","409704","kariera","Packaging and Industrial Products","82.92","Packaging activities"
"4955","409705","kariera","Food Service/Hospitality","56.11","Restaurant activities"
"4956","409706","kariera","Construction and Hotel Industry","71.12","Engineering activities and related technical consultancy"
"4957","409707","kariera","Retail/Food Service","56.11","Restaurant activities"
"4958","409708","kariera","Hospitality/Restaurant Industry","56.11","Restaurant activities"
"4959","409709","kariera","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"4960","409710","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4961","409711","kariera","Aluminium sector","24.42","Aluminium production"
"4962","409713","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4963","409717","kariera","Fashion Accessories","46.42","Wholesale of clothing and footwear"
"4964","409718","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4965","409719","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4966","409720","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4967","409721","kariera","Food and drink industry","46.33","Wholesale of dairy products, eggs and edible oils and fats"
"4968","409722","kariera","Gaming and Technology","58.21","Publishing of video games"
"4969","409723","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4970","409724","kariera","Brewery and Beverage Industry","11.05","Manufacture of beer"
"4971","409725","kariera","Industrial Firefighting and Construction Materials","32.99","Other manufacturing n.e.c."
"4972","409726","kariera","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"4973","409727","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4974","409728","kariera","Printing Production","18.12","Other printing"
"4975","409729","kariera","Food Industry","10.89","Manufacture of other food products n.e.c."
"4976","409730","kariera","Marketing and Advertising","73.11","Activities of advertising agencies"
"4977","409731","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"4978","409732","kariera",,,
"4979","409733","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4980","409734","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4981","409735","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"4982","409736","kariera","Retail","46.42","Wholesale of clothing and footwear"
"4983","409737","kariera","Law Firm","69.1","Legal activities"
"4984","409738","kariera","Hospitality","55.1","Hotels and similar accommodation"
"4985","409739","kariera","Software Development","62.1","Computer programming activities"
"4986","409740","kariera","Food Technology","10.89","Manufacture of other food products n.e.c."
"4987","409741","kariera","Maritime and Construction","30.11","Building of civilian ships and floating structures"
"4988","409742","kariera",,,
"4989","409743","kariera","Retail/Wholesale","46.46","Wholesale of pharmaceutical and medical goods"
"4990","409744","kariera",,,
"4991","409745","kariera","Sales and Marketing Automation","82.2","Activities of call centres"
"4992","409746","kariera","Wholesale Technology","46.43","Wholesale of electrical household appliances"
"4993","409747","kariera","Food and Beverage","56.12","Mobile food service activities"
"4994","409748","kariera","Food or Retail","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food"
"4995","409749","kariera","Manufacturing/Logistics","52.25","Logistics service activities"
"4996","409750","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"4997","409751","kariera","Engineering","71.12","Engineering activities and related technical consultancy"
"4998","409752","kariera","Food Service","56.11","Restaurant activities"
"4999","409753","kariera","Software Development/E-commerce Platform","62.1","Computer programming activities"
"5000","409754","kariera","Marketing and Communication","73.3","Public relations and communication activities"
"5001","409755","kariera","Business Software Products and Services","82.4","Intermediation service activities for business support service activities n.e.c."
"5002","409756","kariera","Healthcare","86.1","Hospital activities"
"5003","409757","kariera","Agricultural and Wine Industry","1.61","Support activities for crop production"
"5004","409758","kariera","Healthcare/Biomedical","86.1","Hospital activities"
