"id","foreign_key_id","source","required_education_level","isced_level"
"4356","571731","jobfind",,
"4357","571733","jobfind","High School Diploma or equivalent","3"
"4358","571735","jobfind",,
"4359","571736","jobfind",,
"4360","571737","jobfind","Diploma or degree in aesthetics, cosmetology, or related field","5"
"4361","571738","jobfind","Diploma A Category","3"
"4362","571744","jobfind",,
"4363","571745","jobfind",,
"4364","571746","jobfind",,
"4365","571747","jobfind",,
"4366","571748","jobfind",,
"4367","571749","jobfind",,
"4368","571753","jobfind",,
"4369","571754","jobfind",,
"4370","571756","jobfind","Degree (E.C.D.L.)","4"
"4371","571758","jobfind",,
"4372","571760","jobfind","Degree/Certification","0"
"4373","571762","jobfind",,
"4374","571763","jobfind",,
"4375","571764","jobfind",,
"4376","571765","jobfind",,
"4377","571766","jobfind","Degree in Tourism School","3"
"4378","571767","jobfind",,
"4379","571768","jobfind",,
"4380","571769","jobfind","High School Diploma","3"
"4381","571770","jobfind",,
"4382","571771","jobfind","High School Diploma","3"
"4383","571773","jobfind",,
"4384","571774","jobfind","Medical Doctor degree","7"
"4385","571775","jobfind",,
"4386","571776","jobfind",,
"4387","571777","jobfind",,
"4388","571778","jobfind","High School Diploma","3"
"4389","571779","jobfind",,
"4390","571780","jobfind",,
"4391","571782","jobfind","Diploma II category","3"
"4392","571783","jobfind",,
"4393","571784","jobfind",,
"4394","571785","jobfind",,
"4395","571786","jobfind","Secondary Education Certificate","3"
"4396","571787","jobfind",,
"4397","571788","jobfind","Degree in Business Administration","6"
"4398","571789","jobfind","High School Diploma","3"
"4399","571790","jobfind",,
"4400","571792","jobfind",,
"4401","571793","jobfind",,
"4402","571794","jobfind","Diploma from EAA general or technical high school","3"
"4403","571795","jobfind",,
"4404","571796","jobfind",,
"4405","571797","jobfind","Bachelor's Degree or higher (Engineering)","6"
"4406","571799","jobfind","Bachelor's Degree or higher","6"
"4407","571805","jobfind",,
"4408","571806","jobfind",,
"4409","571808","jobfind",,
"4410","571811","jobfind",,
"4411","571812","jobfind",,
"4412","571813","jobfind",,
"4413","571814","jobfind",,
"4414","571819","jobfind","Bachelor's Degree","6"
"4415","571820","jobfind","School of Tourism Profession","3"
"4416","571823","jobfind","Faculty of Tourism qualifications","5"
"4417","571824","jobfind",,
"4418","571827","jobfind",,
"4419","571833","jobfind",,
"4420","571840","jobfind","Second category diploma","4"
"4421","571855","jobfind",,
"4422","571884","jobfind","Not specified, but likely requires a nursing degree (e.g., RN)","5"
"4423","571903","jobfind","Diploma III Category","3"
"4424","571914","jobfind","Graduate/School of Cooks","3"
"4425","571944","jobfind","High School Diploma","3"
"4426","571945","jobfind","University degree","6"
"4427","571946","jobfind",,
"4428","571947","jobfind","Creole diploma or equivalent experience","4"
"4429","571955","jobfind","High School Certificate","3"
"4430","571958","jobfind",,
"4431","571959","jobfind",,
"4432","571960","jobfind",,
"4433","571961","jobfind","Alumni/High School","3"
"4434","571962","jobfind",,
"4435","571963","jobfind",,
"4436","571964","jobfind","Bachelor's Degree","6"
"4437","571965","jobfind",,
"4438","571967","jobfind",,
"4439","571968","jobfind",,
"4440","571970","jobfind",,
"4441","571973","jobfind",,
"4442","571974","jobfind",,
"4443","571975","jobfind",,
"4444","571976","jobfind",,
"4445","571977","jobfind",,
"4446","571979","jobfind","Higher Education Degree","6"
"4447","571982","jobfind",,
"4448","571987","jobfind",,
"4449","571988","jobfind",,
"4450","571989","jobfind",,
"4451","571991","jobfind",,
"4452","571992","jobfind",,
"4453","571993","jobfind",,
"4454","571994","jobfind",,
"4455","571995","jobfind",,
"4456","571996","jobfind","High School Diploma or equivalent, Bachelor's Degree preferred","3"
"4457","571997","jobfind","High School Certificate","3"
"4458","571998","jobfind","High School Diploma or equivalent","3"
"4459","571999","jobfind","Bachelor’s Degree or higher","6"
"4460","572000","jobfind",,
"4461","572001","jobfind",,
"4462","572002","jobfind",,
"4463","572003","jobfind","Bachelor's Degree (Electrical Department)","6"
"4464","572004","jobfind",,
"4465","572008","jobfind",,
"4466","572009","jobfind",,
"4467","572011","jobfind","Graduate A.E.","6"
"4468","572012","jobfind",,
"4469","572013","jobfind",,
"4470","572015","jobfind","BSc in Informatics/ Networks/ Electronics- Computers or related field, MSc will be discussed as a strong asset","6"
"4471","572016","jobfind","Bachelor's Degree","6"
"4472","572017","jobfind",,
"4473","572018","jobfind","Bachelor’s Degree","6"
"4474","572020","jobfind",,
"4475","572021","jobfind","Degree","6"
"4476","572022","jobfind",,
"4477","572028","jobfind",,
"4478","572029","jobfind","Diploma or degree in tourism","6"
"4479","572030","jobfind","Bachelor's Degree or higher","6"
"4480","572031","jobfind",,
"4481","572032","jobfind","High School Diploma","3"
"4482","572033","jobfind","Bachelor’s Degree","6"
"4483","572034","jobfind","Engineering (Mechanical or Electrical)","5"
"4484","572035","jobfind","Bachelor's Degree or equivalent","6"
"4485","572037","jobfind","Bachelor’s Degree or equivalent","6"
"4486","572039","jobfind",,
"4487","572040","jobfind",,
"4488","572041","jobfind",,
"4489","572044","jobfind",,
"4490","572045","jobfind","Bachelor’s Degree","6"
"4491","572046","jobfind",,
"4492","572047","jobfind","Relevant school education","2"
"4493","572048","jobfind",,
"4494","572049","jobfind","Bachelor’s Degree","6"
"4495","572051","jobfind",,
"4496","572052","jobfind","Not explicitly stated, but likely requires a degree in a relevant field such as exercise science or physical education.","6"
"4497","572053","jobfind",,
"4498","572054","jobfind","Bachelor's Degree","6"
"4499","572055","jobfind",,
"4500","572057","jobfind","High school certificate (preferential degree A.E.I.)","3"
"4501","572061","jobfind",,
"4502","572063","jobfind","Bachelor’s Degree or Higher","6"
"4503","572066","jobfind","Bachelor’s Degree","6"
"4504","572067","jobfind",,
"4505","572068","jobfind","Bachelor’s Degree","6"
"4506","572071","jobfind","Bachelor's Degree (Graduate)","6"
"4507","572072","jobfind",,
"4508","572073","jobfind",,
"4509","572074","jobfind","Diploma","3"
"4510","572075","jobfind",,
"4511","572076","jobfind","Bachelor’s Degree or equivalent","6"
"4512","572077","jobfind",,
"4513","572078","jobfind","Bachelor's or Master's Degree","6"
"4514","572079","jobfind",,
"4515","572081","jobfind","Bachelor's Degree","6"
"4516","572082","jobfind",,
"4517","572083","jobfind","Degree in Biomedical Technology Engineering or similar","6"
"4518","572084","jobfind","High School Diploma","3"
"4519","572085","jobfind",,
"4520","572086","jobfind",,
"4521","572087","jobfind","High School Diploma","3"
"4522","572090","jobfind","Degree in Engineering or related specialty","6"
"4523","572091","jobfind",,
"4524","572098","jobfind",,
"4525","572099","jobfind",,
"4526","572100","jobfind",,
"4527","572103","jobfind",,
"4528","572104","jobfind","Bachelor's Degree","6"
"4529","572105","jobfind",,
"4530","572108","jobfind",,
"4531","572111","jobfind","Bachelor's Degree","6"
"4532","572112","jobfind",,
"4533","572118","jobfind",,
"4534","572119","jobfind",,
"4535","572120","jobfind","High School Diploma","3"
"4536","572121","jobfind","High School Certificate or Equivalent","3"
"4537","572122","jobfind",,
"4538","572123","jobfind","Degree","6"
"4539","572125","jobfind",,
"4540","572129","jobfind","Diploma or Degree","5"
"4541","572130","jobfind",,
"4542","572131","jobfind","Diploma or Diploma in Electrical Engineering","3"
"4543","572132","jobfind","High School Diploma or equivalent, plus technical training","3"
"4544","572133","jobfind",,
"4545","572134","jobfind","Bachelor's Degree","6"
"4546","572135","jobfind",,
"4547","572136","jobfind",,
"4548","572138","jobfind","Pedagogical studies or equivalent experience","6"
"4549","572139","jobfind",,
"4550","572140","jobfind","Bachelor’s Degree","6"
"4551","572141","jobfind",,
"4552","572142","jobfind","Secondary Education Certificate","3"
"4553","572143","jobfind","Degree in Tourism School","3"
"4554","572144","jobfind",,
"4555","572145","jobfind","High school diploma or equivalent, Bachelor's degree in Tourism preferred","3"
"4556","572146","jobfind",,
"4557","572147","jobfind","Bachelor's Degree","6"
"4558","572148","jobfind","Diploma/graduate/studies in cooking (ideal)","5"
"4559","572149","jobfind",,
"4560","572150","jobfind",,
"4561","572151","jobfind",,
"4562","572152","jobfind",,
"4563","572153","jobfind",,
"4564","572154","jobfind","Degree in T.E.I. (Technical Education Institute) or EIA (Electrology)","5"
"4565","572155","jobfind",,
"4566","572156","jobfind","A.E.I. or A.T.E.I.","6"
"4567","572158","jobfind",,
"4568","572159","jobfind","Professional diploma or cclass experience","4"
"4569","572161","jobfind","Diploma","3"
"4570","572162","jobfind","High School Diploma (Class C)","3"
"4571","572163","jobfind","Bachelor’s Degree","6"
"4572","572164","jobfind",,
"4573","572165","jobfind","High School Diploma or Bachelor's Degree (applicable to students/graduates)","3"
"4574","572166","jobfind",,
"4575","572167","jobfind",,
"4576","572168","jobfind","Bachelor’s Degree","6"
"4577","572169","jobfind",,
"4578","572170","jobfind",,
"4579","572171","jobfind","High School Diploma or equivalent","3"
"4580","572172","jobfind",,
"4581","572174","jobfind",,
"4582","572175","jobfind","Professional Diploma","4"
"4583","572176","jobfind",,
"4584","572177","jobfind",,
"4585","572182","jobfind",,
"4586","572183","jobfind",,
"4587","572184","jobfind",,
"4588","572185","jobfind",,
"4589","572186","jobfind","Degree in education or training","6"
"4590","572187","jobfind",,
"4591","572189","jobfind",,
"4592","572191","jobfind",,
"4593","572192","jobfind","Compulsory education certificate","2"
"4594","572193","jobfind",,
"4595","572194","jobfind","High School Diploma","3"
"4596","572195","jobfind",,
"4597","572196","jobfind",,
"4598","572197","jobfind",,
"4599","572198","jobfind","High School Certificate","3"
"4600","572199","jobfind","General High School / Technical School","3"
"4601","572200","jobfind","High School Diploma or Technical School Diploma","3"
"4602","572201","jobfind",,
"4603","572202","jobfind",,
"4604","572203","jobfind",,
"4605","572204","jobfind",,
"4606","572205","jobfind","Bachelor’s Degree or higher","6"
"4607","572206","jobfind","High School Diploma","3"
"4608","572208","jobfind",,
"4609","572209","jobfind","Bachelor's Degree","6"
"4610","572210","jobfind",,
"4611","572211","jobfind",,
"4612","572212","jobfind","Bachelor’s Degree or equivalent experience","6"
"4613","572213","jobfind",,
"4614","572214","jobfind","Diploma","3"
"4615","572215","jobfind",,
"4616","572217","jobfind",,
"4617","572218","jobfind",,
"4618","572219","jobfind",,
"4619","572220","jobfind","Bachelor's Degree","6"
"4620","572221","jobfind","Bachelor's Degree","6"
"4621","572222","jobfind",,
"4622","572223","jobfind",,
"4623","572224","jobfind",,
"4624","572225","jobfind",,
"4625","572226","jobfind","Bachelor's Degree","6"
"4626","572228","jobfind",,
"4627","572229","jobfind","Diploma in Electrical Engineering or related field","5"
"4628","572230","jobfind","Bachelor’s Degree (AEI or TEI)","6"
"4629","572231","jobfind",,
"4630","572233","jobfind","Diploma in Civil Engineering or other related discipline","3"
"4631","572234","jobfind",,
"4632","572235","jobfind",,
"4633","572236","jobfind",,
"4634","572237","jobfind",,
"4635","572238","jobfind","Bachelor's Degree","6"
"4636","572239","jobfind",,
"4637","572243","jobfind",,
"4638","572244","jobfind",,
"4639","572247","jobfind",,
"4640","572249","jobfind",,
"4641","572255","jobfind",,
"4642","572256","jobfind",,
"4643","572257","jobfind",,
"4644","572258","jobfind",,
"4645","572259","jobfind",,
"4646","572260","jobfind",,
"4647","572261","jobfind","High School Diploma","3"
"4648","572262","jobfind","EP L and above Electronic Science","5"
"4649","572263","jobfind",,
"4650","572265","jobfind","High School Diploma or equivalent","3"
"4651","572266","jobfind",,
"4652","572267","jobfind","High School Diploma","3"
"4653","572269","jobfind","Bachelor’s Degree","6"
"4654","572270","jobfind",,
"4655","572271","jobfind",,
"4656","572274","jobfind",,
"4657","572278","jobfind","Bachelor’s Degree or higher","6"
"4658","572279","jobfind","Degree (A.E.I.)","6"
"4659","572280","jobfind","Bachelor’s Degree","6"
"4660","572281","jobfind","Graduate/High School","3"
"4661","572283","jobfind","Higher Education or Higher School Diploma","6"
"4662","572284","jobfind","Bachelor’s Degree","6"
"4663","572285","jobfind","Bachelor's Degree or higher","6"
"4664","572286","jobfind",,
"4665","572288","jobfind",,
"4666","572289","jobfind",,
"4667","572290","jobfind",,
"4668","572291","jobfind","High School Diploma or equivalent","3"
"4669","572292","jobfind",,
"4670","572293","jobfind","Tourist education / diploma / degree / studies","3"
"4671","516392","skywalker",,
"4672","516393","skywalker","High School Certificate","3"
"4673","516394","skywalker",,
"4674","516395","skywalker",,
"4675","516617","skywalker",,
"4676","516618","skywalker","Higher economics degree","6"
"4677","516619","skywalker","2-3 year tourist school degree","4"
"4678","516620","skywalker","High School Certificate, AEI/TEE degree preferred","3"
"4679","516621","skywalker","Hospitality education","3"
"4680","516622","skywalker","Bachelor's Degree","6"
"4681","516623","skywalker","Bachelor's degree or equivalent","6"
"4682","516624","skywalker",,
"4683","516625","skywalker",,
"4684","516626","skywalker",,
"4685","516627","skywalker",,
"4686","516628","skywalker",,
"4687","516629","skywalker",,
"4688","516630","skywalker",,
"4689","516631","skywalker","AEI/TEI/IEC","3"
"4690","516632","skywalker",,
"4691","516633","skywalker",,
"4692","516634","skywalker",,
"4693","516635","skywalker",,
"4694","516636","skywalker",,
"4695","516637","skywalker",,
"4696","516638","skywalker",,
"4697","516639","skywalker",,
"4698","516640","skywalker",,
"4699","516641","skywalker",,
"4700","516642","skywalker","Graduate school of physical education","6"
"4701","516643","skywalker",,
"4702","516647","skywalker",,
"4703","516652","skywalker",,
"4704","516679","skywalker",,
"4705","516682","skywalker","Degree (specifically an art cooking degree)","6"
"4706","516842","skywalker",,
"4707","516843","skywalker",,
"4708","516844","skywalker","High School Diploma (Degree in Hospitality or Tourism welcome)","3"
"4709","516845","skywalker","High School Diploma, Bachelor’s Degree (in Tourism or related field)","3"
"4710","516846","skywalker",,
"4711","516847","skywalker",,
"4712","516849","skywalker",,
"4713","516850","skywalker","Bachelor’s Degree (in Hospitality/Tourism)","6"
"4714","516851","skywalker",,
"4715","516852","skywalker","Bachelor’s Degree (general business or marketing)","6"
"4716","516853","skywalker","Degree/Diploma","3"
"4717","516854","skywalker","High School Diploma","3"
"4718","516855","skywalker","High School Diploma and Cooking school graduate","3"
"4719","516856","skywalker","Degree in higher or higher school of tourism education","6"
"4720","516857","skywalker","Higher Education or Equal College Degree","6"
"4721","516858","skywalker","Bachelor’s Degree","6"
"4722","516859","skywalker","Bachelor's Degree","6"
"4723","516860","skywalker","Bachelor's Degree or Diploma","6"
"4724","516861","skywalker","High School Diploma / Cultural Art Degree","3"
"4725","516862","skywalker","Degree/Diploma in Hospitality/Tourism","6"
"4726","516863","skywalker","Diploma in Hospitality/Tourism","3"
"4727","516864","skywalker","High School Diploma or equivalent","3"
"4728","516865","skywalker",,
"4729","516866","skywalker","High School Diploma or equivalent","3"
"4730","516867","skywalker","Degree/Diploma","6"
"4731","516868","skywalker","Degree/Diploma/Course in Hospitality/Tourism/Education","0"
"4732","516869","skywalker",,
"4733","516870","skywalker",,
"4734","516871","skywalker","High school certificate","3"
"4735","516872","skywalker","Bachelor’s Degree (Tourism School/S.A. I or relevant specialty)","6"
"4736","516873","skywalker","Bachelor's Degree","6"
"4737","516874","skywalker",,
"4738","516875","skywalker",,
"4739","516876","skywalker","Bachelor’s Degree or higher","6"
"4740","516877","skywalker","High School Diploma or equivalent","3"
"4741","516878","skywalker",,
"4742","516879","skywalker",,
"4743","516880","skywalker",,
"4744","516881","skywalker","Degree in Engineering or Electrical Engineering or related specialty","6"
"4745","516882","skywalker",,
"4746","516883","skywalker",,
"4747","516884","skywalker","High School Diploma or equivalent (useful to have a graduate/school of cooks)","3"
"4748","516885","skywalker","Degree in Cooking School","3"
"4749","516886","skywalker","Student in a Cooking School","4"
"4750","516887","skywalker","Bachelor's Degree or equivalent","6"
"4751","516888","skywalker","Culinary education or relevant certification","3"
"4752","516889","skywalker",,
"4753","516890","skywalker",,
"4754","516891","skywalker",,
"4755","516892","skywalker",,
"4756","516893","skywalker",,
"4757","516894","skywalker",,
"4758","516895","skywalker","Pool holder in force or the company will bear the costs for obtaining the diploma","3"
"4759","516896","skywalker","Not explicitly stated, but likely high school diploma or equivalent","3"
"4760","516897","skywalker","Diploma or Higher Education","5"
"4761","516898","skywalker",,
"4762","516899","skywalker","Aesthetics degree","6"
"4763","516900","skywalker","Bachelor’s Degree","6"
"4764","516901","skywalker",,
"4765","516902","skywalker",,
"4766","516903","skywalker","Bachelor’s Degree","6"
"4767","516904","skywalker","Technical professional school or IEK degree","4"
"4768","516905","skywalker","High School Diploma or Degree in Electrical Engineering","3"
"4769","516906","skywalker","Bachelor’s Degree or higher","6"
"4770","516907","skywalker","Graduate of cooking school","4"
"4771","516908","skywalker",,
"4772","516909","skywalker","Bachelor's degree","6"
"4773","516910","skywalker",,
"4774","516911","skywalker",,
"4775","516912","skywalker",,
"4776","516913","skywalker","Bachelor’s Degree or higher","6"
"4777","516914","skywalker","High School Diploma","3"
"4778","516915","skywalker","Degree or equivalent","6"
"4779","516916","skywalker",,
"4780","516917","skywalker","High School Diploma or equivalent","3"
"4781","516918","skywalker",,
"4782","516919","skywalker","Bachelor's Degree","6"
"4783","516920","skywalker",,
"4784","516921","skywalker",,
"4785","516922","skywalker",,
"4786","516923","skywalker","Graduate/School of Tourism Enterprises","6"
"4787","516924","skywalker",,
"4788","516925","skywalker",,
"4789","516926","skywalker",,
"4790","516927","skywalker","High School Diploma or equivalent","3"
"4791","516928","skywalker",,
"4792","516929","skywalker",,
"4793","516930","skywalker","Culinary Education Diploma","3"
"4794","516931","skywalker",,
"4795","516932","skywalker",,
"4796","516933","skywalker",,
"4797","516934","skywalker",,
"4798","516935","skywalker",,
"4799","516936","skywalker",,
"4800","516937","skywalker","Bachelor’s Degree","6"
"4801","516938","skywalker",,
"4802","516939","skywalker","Degree or diploma in Hospitality Management or a related field","6"
"4803","516940","skywalker",,
"4804","516941","skywalker","Diploma/ Degree","3"
"4805","516942","skywalker",,
"4806","516943","skywalker","Bachelor’s Degree","6"
"4807","516944","skywalker",,
"4808","516945","skywalker",,
"4809","516946","skywalker","School degree","3"
"4810","516947","skywalker",,
"4811","516948","skywalker",,
"4812","516949","skywalker","Bachelor’s Degree","6"
"4813","516950","skywalker","Degree in Pedagogical or Gymnastics Academy","6"
"4814","516951","skywalker","Student/Student of School of Administration and Economy","3"
"4815","516952","skywalker",,
"4816","516953","skywalker","Bachelor’s Degree (or equivalent)","6"
"4817","516954","skywalker","Bachelor's Degree","6"
"4818","516955","skywalker","Degree from a bartending school or similar","4"
"4819","516956","skywalker",,
"4820","516957","skywalker",,
"4821","516958","skywalker","High School Diploma or equivalent","3"
"4822","516959","skywalker","Bachelor's Degree (Tourist School)","6"
"4823","516960","skywalker","Not specified","0"
"4824","516961","skywalker",,
"4825","516962","skywalker","Not specified","0"
"4826","516963","skywalker",,
"4827","516964","skywalker",,
"4828","516965","skywalker","Higher Education Degree","6"
"4829","516966","skywalker",,
"4830","516967","skywalker",,
"4831","516968","skywalker","Degree from School of Cooking Art","3"
"4832","516972","skywalker","Faculty degree","6"
"4833","409201","kariera",,
"4834","409220","kariera","Bachelor's Degree","6"
"4835","409222","kariera",,
"4836","409223","kariera",,
"4837","409224","kariera","High School Diploma or equivalent, with a degree in Cooking","3"
"4838","409225","kariera","Bachelor’s Degree (in cooking)","6"
"4839","409226","kariera","Degree in cooking or relevant experience","3"
"4840","409227","kariera",,
"4841","409228","kariera",,
"4842","409229","kariera","Not specified","0"
"4843","409230","kariera",,
"4844","409231","kariera",,
"4845","409232","kariera",,
"4846","409233","kariera",,
"4847","409234","kariera","Bachelor's Degree or Diploma","6"
"4848","409235","kariera","Degree in Hospitality / Tourism is desirable","6"
"4849","409236","kariera",,
"4850","409237","kariera",,
"4851","409238","kariera",,
"4852","409239","kariera","High School Diploma or Equivalent","3"
"4853","409241","kariera","Bachelor's Degree","6"
"4854","409440","kariera","Higher Education Degree","6"
"4855","409442","kariera","University degree","6"
"4856","409443","kariera",,
"4857","409444","kariera","Bachelor’s Degree (AEI/TEI degree or analogue)","6"
"4858","409445","kariera",,
"4859","409446","kariera","Postgraduate degree","7"
"4860","409447","kariera","Bachelor's Degree","6"
"4861","409448","kariera",,
"4862","409449","kariera","Bachelor’s Degree","6"
"4863","409450","kariera","High School Diploma or Bachelor’s Degree","3"
"4864","409451","kariera","Bachelor's degree","6"
"4865","409452","kariera","Bachelor’s Degree","6"
"4866","409453","kariera","Degree or certificate in pastry from a recognized school or equivalent","3"
"4867","409454","kariera","High School Diploma","3"
"4868","409455","kariera",,
"4869","409641","kariera","Bachelor's Degree (Auth or TEI Engineering)","6"
"4870","409642","kariera","Bachelor’s Degree (AEI or TEI of Engineering)","6"
"4871","409643","kariera","Secondary Education Certificate or Alumni AEI/TEI/IEK","3"
"4872","409644","kariera",,
"4873","409645","kariera",,
"4874","409646","kariera","Degree","6"
"4875","409647","kariera","ECDL degree","5"
"4876","409648","kariera",,
"4877","409649","kariera","ECDL degree","5"
"4878","409650","kariera",,
"4879","409651","kariera","High School Certificate","3"
"4880","409652","kariera","Bachelor’s Degree","6"
"4881","409653","kariera",,
"4882","409654","kariera",,
"4883","409655","kariera","Bachelor’s Degree (Mechanical Engineer or Electrical Engineer)","6"
"4884","409656","kariera","Degree in cooking or related certification","4"
"4885","409657","kariera",,
"4886","409658","kariera",,
"4887","409659","kariera",,
"4888","409660","kariera",,
"4889","409661","kariera",,
"4890","409662","kariera",,
"4891","409663","kariera","Bachelor's Degree","6"
"4892","409664","kariera","Bachelor’s Degree","6"
"4893","409665","kariera","High School Diploma or equivalent","3"
"4894","409666","kariera",,
"4895","409667","kariera",,
"4896","409668","kariera","Bachelor's Degree (BSc)","6"
"4897","409669","kariera","High School Certificate","3"
"4898","409670","kariera","Bachelor’s Degree or Graduate degree (E.I.)","6"
"4899","409671","kariera",,
"4900","409672","kariera","Bachelor's Degree (SNE/TIF, preferably in financial or accounting)","6"
"4901","409673","kariera","Not specified","0"
"4902","409674","kariera","Bachelor’s Degree (HR or AEI economic direction)","6"
"4903","409675","kariera","Bachelor's Degree","6"
"4904","409676","kariera",,
"4905","409677","kariera","Degree in cooking or related certification","3"
"4906","409678","kariera",,
"4907","409679","kariera",,
"4908","409680","kariera",,
"4909","409681","kariera","EPAL general or technical high school diploma","3"
"4910","409682","kariera","EPAL general or technical high school diploma","3"
"4911","409683","kariera","No degree required","4"
"4912","409684","kariera",,
"4913","409685","kariera",,
"4914","409686","kariera","Bachelor’s Degree","6"
"4915","409687","kariera","Good education","3"
"4916","409688","kariera",,
"4917","409689","kariera",,
"4918","409690","kariera","Bachelor's Degree","6"
"4919","409691","kariera","Bachelor’s Degree or higher","6"
"4920","409692","kariera",,
"4921","409693","kariera",,
"4922","409694","kariera",,
"4923","409695","kariera","Not specified, but likely Bachelor’s Degree or equivalent","6"
"4924","409696","kariera",,
"4925","409697","kariera","Not specified","0"
"4926","409698","kariera",,
"4927","409699","kariera","High standard education","3"
"4928","409700","kariera","High school diploma or equivalent","3"
"4929","409701","kariera",,
"4930","409702","kariera","Bachelor’s Degree","6"
"4931","409703","kariera","Bachelor’s Degree (AEI degree)","6"
"4932","409704","kariera",,
"4933","409705","kariera",,
"4934","409706","kariera","Bachelor’s Degree (AEI or TEI)","6"
"4935","409707","kariera",,
"4936","409708","kariera","Not specified","0"
"4937","409709","kariera",,
"4938","409710","kariera","High School Diploma","3"
"4939","409711","kariera",,
"4940","409713","kariera","Not specified, but likely a degree in hotel or hospitality management","5"
"4941","409717","kariera",,
"4942","409718","kariera","No degree required","0"
"4943","409719","kariera","Diploma from EPAL general or technical high school","3"
"4944","409720","kariera",,
"4945","409721","kariera","Diploma or degree","6"
"4946","409722","kariera",,
"4947","409723","kariera","Bachelor's Degree","6"
"4948","409724","kariera","Bachelors Degree","6"
"4949","409725","kariera","Bachelor’s Degree (Engineering M.M. M. / Chemical / Chemical / Geologist or equivalent)","6"
"4950","409726","kariera",,
"4951","409727","kariera","Degree in Tourism school","3"
"4952","409728","kariera",,
"4953","409729","kariera","Bachelor’s Degree","6"
"4954","409730","kariera","Bachelors Degree","6"
"4955","409731","kariera","High school diploma or equivalent (Graduate or School of Cooks)","3"
"4956","409732","kariera",,
"4957","409733","kariera",,
"4958","409734","kariera","Culinary education or relevant certification","3"
"4959","409735","kariera","Diploma for J.E.","3"
"4960","409736","kariera",,
"4961","409737","kariera",,
"4962","409738","kariera",,
"4963","409739","kariera","Bachelor’s Degree","6"
"4964","409740","kariera","Higher Education Qualifications","6"
"4965","409741","kariera",,
"4966","409742","kariera",,
"4967","409743","kariera",,
"4968","409744","kariera",,
"4969","409745","kariera",,
"4970","409746","kariera","High School Diploma","3"
"4971","409747","kariera",,
"4972","409748","kariera",,
"4973","409749","kariera","High School Diploma or Technical School Graduate","3"
"4974","409750","kariera",,
"4975","409751","kariera","Bachelor’s Degree (NTUA) or Master’s Degree (UK)","6"
"4976","409752","kariera",,
"4977","409753","kariera",,
"4978","409754","kariera",,
"4979","409755","kariera","Bachelor's Degree","6"
"4980","409756","kariera","Bachelor’s Degree","6"
"4981","409757","kariera","High School Diploma or equivalent","3"
"4982","409758","kariera","Bachelor’s Degree or higher","6"
"4983","409759","kariera","Bachelor’s Degree","6"
"4984","409760","kariera",,
"4985","409761","kariera","Faculty degree in cooking art direction","6"
"4986","409762","kariera","Bachelor's Degree or higher","6"
"4987","409763","kariera",,
"4988","409764","kariera",,
"4989","409765","kariera","Degree qualification or equivalent level of training/qualifications in a relevant engineering field","6"
"4990","409766","kariera","Certification in beauty therapy or related field","3"
"4991","409767","kariera","Bachelor's Degree (AEI or TEI of Accounting)","6"
"4992","409768","kariera",,
"4993","409769","kariera",,
"4994","409770","kariera",,
"4995","409771","kariera",,
"4996","409772","kariera","Secondary Education","3"
"4997","409773","kariera",,
"4998","409774","kariera","Not specified","0"
"4999","409775","kariera","Bachelor’s Degree (Not specified)","6"
"5000","409776","kariera","Bachelor’s Degree (Aesthetics)","6"
"5001","409777","kariera",,
"5002","409778","kariera",,
"5003","409779","kariera","Secondary Education Certificate","3"
"5004","409780","kariera","Bachelor's Degree","6"
"5005","409781","kariera","Bachelor's Degree","6"
"5006","409782","kariera","Bachelor's Degree","6"
"5007","409783","kariera","ATE/TEI in the direction of Mechanical Engineer","6"
"5008","409784","kariera",,
"5009","409785","kariera",,
"5010","409786","kariera",,
"5011","409787","kariera","Bachelor’s Degree","6"
"5012","409788","kariera",,
"5013","409789","kariera","Bachelor's Degree","6"
"5014","409790","kariera","Initial education","2"
"5015","409791","kariera",,
"5016","409792","kariera",,
"5017","409793","kariera",,
"5018","409794","kariera","Bachelor's Degree","6"
"5019","409795","kariera",,
"5020","409796","kariera","Bachelor's Degree","6"
"5021","409797","kariera","Degree","6"
"5022","409798","kariera",,
"5023","409799","kariera",,
"5024","409800","kariera",,
"5025","409801","kariera","High School Diploma","3"
"5026","409802","kariera","Degree or equivalent","6"
"5027","409803","kariera",,
"5028","409804","kariera",,
"5029","409805","kariera","Bachelor’s Degree or higher","6"
"5030","409806","kariera","Bachelor's degree","6"
"5031","409807","kariera","Bachelor's degree","6"
"5032","409808","kariera","Bachelor’s Degree","6"
"5033","409809","kariera","Bachelor's Degree","6"
"5034","409810","kariera",,
"5035","409811","kariera","Diploma III category","3"
"5036","409812","kariera",,
"5037","409813","kariera",,
"5038","409814","kariera","High School Diploma","3"
"5039","409815","kariera",,
"5040","409816","kariera",,
"5041","409817","kariera","High School Diploma or equivalent","3"
"5042","409818","kariera","Bachelor's Degree","6"
"5043","409819","kariera","BSC degree","6"
"5044","409820","kariera","Bachelor’s Degree","6"
"5045","409821","kariera","Higher Education Graduate","6"
"5046","409822","kariera",,
"5047","409823","kariera",,
"5048","409824","kariera",,
"5049","409825","kariera",,
"5050","409826","kariera",,
"5051","409827","kariera","Culinary degree or related field","5"
"5052","409828","kariera","Bachelor’s Degree","6"
"5053","409829","kariera",,
"5054","409830","kariera","Technical School Degree","3"
